"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Leg","13 Ara 2023, 13:56","13 Ara 2023, 14:36","","Curtsy Lunge (Dambıl)",,"",0,"normal",16,20,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Lat Pulldown (Cable)",,"",0,"normal",60,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Lat Pulldown (Cable)",,"",1,"normal",60,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Lat Pulldown (Cable)",,"",2,"normal",60,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",65,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",50,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bent Over Row (Bar)",,"",0,"normal",40,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bent Over Row (Bar)",,"",1,"normal",40,15,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bent Over Row (Bar)",,"",2,"normal",40,15,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bicep Curl (Dambıl)",,"",0,"normal",14,9,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bicep Curl (Dambıl)",,"",1,"normal",14,10,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Bicep Curl (Dambıl)",,"",2,"normal",14,11,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Hammer Curl (Dambıl)",,"",0,"normal",16,10,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Hammer Curl (Dambıl)",,"",1,"normal",16,11,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Hammer Curl (Dambıl)",,"",2,"normal",16,12,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Palms Up Wrist Curl",,"",0,"normal",9,30,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Palms Up Wrist Curl",,"",1,"normal",9,30,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Palms Up Wrist Curl",,"",2,"normal",9,30,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Wrist Extension (Bar)",,"",0,"normal",4,30,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Wrist Extension (Bar)",,"",1,"normal",4,30,,,
"Pull","11 Ara 2023, 14:43","11 Ara 2023, 15:48","","Oturarak Wrist Extension (Bar)",,"",2,"normal",4,30,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Bench Press (Bar)",,"",0,"normal",70,10,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Bench Press (Bar)",,"",1,"normal",70,10,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Bench Press (Bar)",,"",2,"normal",70,9,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Incline Bench Press (Dambıl)",,"",0,"normal",34,7,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Incline Bench Press (Dambıl)",,"",1,"normal",32,10,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Incline Bench Press (Dambıl)",,"",2,"normal",32,9,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Cable Fly Crossovers",,"",0,"normal",6,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Cable Fly Crossovers",,"",1,"normal",6,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Cable Fly Crossovers",,"",2,"normal",6,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Chest Fly (Makine)",,"",0,"normal",35,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Shoulder Press (Dambıl)",,"",0,"normal",28,7,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Shoulder Press (Dambıl)",,"",1,"normal",28,7,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Shoulder Press (Dambıl)",,"",2,"normal",26,7,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Lateral Raise (Dambıl)",,"",0,"normal",12,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Lateral Raise (Dambıl)",,"",1,"normal",12,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Lateral Raise (Dambıl)",,"",2,"normal",12,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Face Pull",,"",0,"normal",30,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Face Pull",,"",1,"normal",30,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Face Pull",,"",2,"normal",30,15,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",12.5,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",12.5,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",12.5,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Triceps Pushdown",,"",1,"normal",25,12,,,
"Push","10 Ara 2023, 13:49","10 Ara 2023, 14:59","","Triceps Pushdown",,"",2,"normal",25,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Lat Pulldown (Cable)",,"",0,"normal",60,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Lat Pulldown (Cable)",,"",1,"normal",60,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Lat Pulldown (Cable)",,"",2,"normal",60,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",65,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",50,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bent Over Row (Bar)",,"",0,"normal",40,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bent Over Row (Bar)",,"",1,"normal",50,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bent Over Row (Bar)",,"",2,"normal",50,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bicep Curl (Dambıl)",,"",0,"normal",14,8,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bicep Curl (Dambıl)",,"",1,"normal",14,9,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Bicep Curl (Dambıl)",,"",2,"normal",14,10,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Hammer Curl (Dambıl)",,"",0,"normal",16,10,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Hammer Curl (Dambıl)",,"",1,"normal",16,10,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Hammer Curl (Dambıl)",,"",2,"normal",16,12,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Palms Up Wrist Curl",,"",0,"normal",9,30,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Palms Up Wrist Curl",,"",1,"normal",9,30,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Palms Up Wrist Curl",,"",2,"normal",9,30,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Wrist Extension (Bar)",,"",0,"normal",4,30,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Wrist Extension (Bar)",,"",1,"normal",4,30,,,
"Pull","8 Ara 2023, 13:26","8 Ara 2023, 14:52","","Oturarak Wrist Extension (Bar)",,"",2,"normal",4,30,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Bench Press (Bar)",,"",0,"normal",70,10,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Bench Press (Bar)",,"",1,"normal",70,10,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Bench Press (Bar)",,"",2,"normal",70,11,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Incline Bench Press (Dambıl)",,"",0,"normal",34,7,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Incline Bench Press (Dambıl)",,"",1,"normal",34,8,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Incline Bench Press (Dambıl)",,"",2,"normal",34,3,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Cable Fly Crossovers",,"",0,"normal",6,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Cable Fly Crossovers",,"",1,"normal",6,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Cable Fly Crossovers",,"",2,"normal",6,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Chest Fly (Makine)",,"",0,"normal",35,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Shoulder Press (Dambıl)",,"",0,"normal",26,10,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Shoulder Press (Dambıl)",,"",1,"normal",26,11,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Shoulder Press (Dambıl)",,"",2,"normal",26,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Lateral Raise (Dambıl)",,"",0,"normal",12,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Lateral Raise (Dambıl)",,"",1,"normal",12,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Lateral Raise (Dambıl)",,"",2,"normal",12,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Face Pull",,"",0,"normal",30,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Face Pull",,"",1,"normal",30,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Face Pull",,"",2,"normal",30,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Single Arm Triceps Pushdown (Cable)",,"",0,"normal",10,15,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Single Arm Triceps Pushdown (Cable)",,"",1,"normal",12.5,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Single Arm Triceps Pushdown (Cable)",,"",2,"normal",12.5,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Triceps Pushdown",,"",0,"normal",25,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Triceps Pushdown",,"",1,"normal",25,12,,,
"Push","7 Ara 2023, 17:17","7 Ara 2023, 18:34","","Triceps Pushdown",,"",2,"normal",25,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Lat Pulldown (Cable)",,"",0,"normal",60,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Lat Pulldown (Cable)",,"",1,"normal",60,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Lat Pulldown (Cable)",,"",2,"normal",60,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Reverse Grip Lat Pulldown (Cable)",,"",0,"normal",65,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Seated Cable Row - V Grip (Cable)",,"",0,"normal",45,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Seated Cable Row - V Grip (Cable)",,"",1,"normal",50,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Seated Cable Row - V Grip (Cable)",,"",2,"normal",50,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Cable Row - Wide Grip",,"",0,"normal",50,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Cable Row - Wide Grip",,"",1,"normal",50,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Cable Row - Wide Grip",,"",2,"normal",50,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Bicep Curl (Dambıl)",,"",0,"normal",14,8,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Bicep Curl (Dambıl)",,"",1,"normal",14,8,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Bicep Curl (Dambıl)",,"",2,"normal",14,12,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Hammer Curl (Dambıl)",,"",0,"normal",16,6,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Hammer Curl (Dambıl)",,"",1,"normal",16,8,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Hammer Curl (Dambıl)",,"",2,"normal",16,10,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Palms Up Wrist Curl",,"",0,"normal",9,30,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Palms Up Wrist Curl",,"",1,"normal",9,30,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Palms Up Wrist Curl",,"",2,"normal",9,30,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Wrist Extension (Bar)",,"",0,"normal",4,25,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Wrist Extension (Bar)",,"",1,"normal",4,25,,,
"Pull","4 Ara 2023, 14:38","4 Ara 2023, 16:17","","Oturarak Wrist Extension (Bar)",,"",2,"normal",4,25,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Bench Press (Bar)",,"",0,"normal",70,10,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Bench Press (Bar)",,"",1,"normal",70,10,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Bench Press (Bar)",,"",2,"normal",70,11,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Incline Bench Press (Dambıl)",,"",0,"normal",34,6,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Incline Bench Press (Dambıl)",,"",1,"normal",34,8,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Incline Bench Press (Dambıl)",,"",2,"normal",34,9,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Cable Fly Crossovers",,"",0,"normal",6,12,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Cable Fly Crossovers",,"",1,"normal",6,12,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Cable Fly Crossovers",,"",2,"normal",6,12,,,
"Push","3 Ara 2023, 13:51","3 Ara 2023, 15:27","","Chest Fly (Makine)",,"",0,"normal",35,15,,,
